Passenger 1 ID,Passenger 2 ID,Number of Teleports together
21924,36636,5
21924,40089,5
21924,47832,5
21924,49370,5
21924,53960,5
21924,62299,5
21924,62362,5
21924,69524,5
21924,71635,5
21935,32729,5
21935,41452,5
21935,46786,5
21935,54392,5
21935,74932,5
21935,87574,5
21935,89184,5
21935,91337,5
21935,91688,5
21941,36200,5
21941,79492,5
21960,57979,5
21960,70245,5
21960,70857,5
21960,82549,5
21960,89840,5
21965,44311,5
21965,71277,5
21965,85709,5
21973,65039,5
21973,65750,5
21973,68673,5
21973,79970,5
21973,80688,5
21973,90336,5
21976,22632,5
21976,24024,5
21976,25229,5
21976,40335,5
21976,65131,5
21976,75072,5
21976,76533,5
21976,87847,5
21976,96372,5
21983,52746,5
21983,60499,5
21983,81910,5
21983,82119,5
22006,77695,5
22013,80417,5
22035,44351,5
22035,45198,5
22035,70355,5
22035,71667,5
22035,73236,5
22035,78178,5
22035,97179,5
22065,28227,5
22090,71949,5
22119,32337,5
22119,43416,5
22119,69625,5
22121,25224,5
22121,26566,5
22121,33348,5
22121,36517,5
22121,37434,5
22121,58109,5
22121,58728,5
22121,59831,5
22121,63618,5
22121,67680,5
22121,71140,5
22121,71974,5
22121,74700,5
22121,74953,5
22121,76389,5
22121,77602,5
22121,82394,5
22121,86819,5
22121,87178,5
22121,90988,5
22121,96390,5
22135,44416,5
22141,36517,5
22141,37394,5
22141,38128,5
22141,40451,5
22141,45689,5
22141,45846,5
22141,47529,5
22141,47997,5
22141,49664,5
22141,56042,5
22141,61213,5
22141,61567,5
22141,67185,5
22141,82111,5
22141,88729,5
22141,92744,5
22141,94289,5
22156,26862,5
22156,34507,5
22156,40936,5
22156,57690,5
22156,60928,5
22156,84288,5
22156,87571,5
22178,27800,5
22178,49854,5
22178,53038,5
22178,54556,5
22178,86257,5
22181,36528,5
22181,87222,5
22214,22411,5
22214,50007,5
22214,54265,5
22214,75333,5
22214,75469,5
22253,30566,5
22253,48300,5
22253,71939,5
22256,25079,5
22256,26031,5
22256,27704,5
22256,31408,5
22256,38848,5
22256,40469,5
22256,42319,5
22256,45192,5
22256,45557,5
22256,46344,5
22256,51032,5
22256,53470,5
22256,55029,5
22256,55526,5
22256,56508,5
22256,57433,5
22256,60718,5
22256,65049,5
22256,65584,5
22256,68385,5
22256,68445,5
22256,78210,5
22256,78725,5
22256,82164,5
22256,86100,5
22256,87522,5
22256,88825,5
22256,89406,5
22256,89504,5
22256,92193,5
22256,92736,5
22256,93205,5
22256,93643,5
22256,93995,5
22258,27715,5
22258,39134,5
22258,39265,5
22258,55983,5
22258,57577,5
22258,60928,5
22258,61175,5
22258,62382,5
22258,63660,5
22258,69274,5
22258,72245,5
22258,79642,5
22258,80635,5
22258,81140,5
22258,82819,5
22258,84627,5
22258,91736,5
22258,93594,5
22276,40799,5
22276,60908,5
22276,63672,5
22278,24522,5
22278,36129,5
22278,36241,5
22278,38250,5
22278,45381,5
22278,53752,5
22278,82231,5
22294,56028,5
22294,56311,5
22294,83283,5
22315,35233,5
22315,88172,5
22325,64251,5
22367,63888,5
22375,23694,5
22375,51122,5
22375,87365,5
22400,47951,5
22400,51875,5
22400,54177,5
22400,56626,5
22400,83922,5
22400,93358,5
22411,54265,5
22411,64612,5
22411,75204,5
22411,75333,5
22411,78631,5
22415,27876,5
22415,29319,5
22415,34188,5
22415,38615,5
22415,47649,5
22415,48555,5
22415,63075,5
22415,72660,5
22415,75630,5
22415,77371,5
22415,91742,5
22417,22764,5
22417,25626,5
22417,30920,5
22417,37692,5
22417,42797,5
22417,46344,5
22417,49033,5
22417,51069,5
22417,52213,5
22417,55969,5
22417,56732,5
22417,57433,5
22417,63075,5
22417,66887,5
22417,69644,5
22417,74420,5
22417,76699,5
22417,79633,5
22417,86024,5
22417,89959,5
22417,90537,5
22417,91434,5
22452,34868,5
22452,54313,5
22452,81067,5
22457,36484,5
22457,51441,5
22457,67059,5
22457,68351,5
22457,73639,5
22457,90693,5
22470,50351,5
22470,82120,5
22507,63269,5
22516,47580,5
22516,88194,5
22556,26678,5
22561,33575,5
22561,70993,5
22561,76992,5
22564,29471,5
22564,65390,5
22564,77283,5
22571,29539,5
22571,50335,5
22571,76262,5
22571,96041,5
22580,84544,5
22599,37334,5
22600,54556,5
22600,72491,5
22601,26400,5
22601,28688,5
22601,33193,5
22601,36084,5
22601,42331,5
22601,43628,5
22601,61665,5
22601,64624,5
22601,64666,5
22601,75469,5
22601,80405,5
22601,90430,5
22601,94497,5
22601,96418,5
22622,42805,5
22622,44344,5
22622,51516,5
22622,53597,5
22622,68517,5
22622,80405,5
22630,37434,5
22630,64360,5
22630,74481,5
22632,24024,5
22632,59736,5
22632,62924,5
22632,65131,5
22632,75072,5
22632,76533,5
22632,78775,5
22643,51624,5
22657,28179,5
22657,29871,5
22657,38494,5
22657,40988,5
22657,51875,5
22657,54177,5
22657,57386,5
22657,71665,5
22657,77027,5
22657,80405,5
22657,82093,5
22657,93358,5
22657,95587,5
22673,28493,5
22678,45343,5
22678,52834,5
22678,59098,5
22678,61591,5
22678,65617,5
22678,71191,5
22678,71523,5
22678,74399,5
22678,75695,5
22678,79642,5
22678,83000,5
22678,84541,5
22678,84627,5
22678,85080,5
22678,91268,5
22685,24664,5
22685,44123,5
22685,51633,5
22685,80149,5
22685,91138,5
22685,92451,5
22699,26789,5
22699,29833,5
22699,35564,5
22699,57525,5
22699,93700,5
22722,23252,5
22722,24828,5
22722,35162,5
22722,38808,5
22722,40565,5
22722,40594,5
22722,45364,5
22722,45423,5
22722,45888,5
22722,47701,5
22722,53153,5
22722,53560,5
22722,62806,5
22722,63878,5
22722,64785,5
22722,68375,5
22722,70470,5
22722,70593,5
22722,72698,5
22722,75500,5
22722,77027,5
22722,77183,5
22722,77616,5
22722,78488,5
22722,79462,5
22722,85868,5
22737,24259,5
22737,70991,5
22737,72450,5
22737,94908,5
22737,97580,5
22750,28227,5
22750,29352,5
22750,65428,5
22750,96375,5
22762,27759,5
22762,59818,5
22762,78059,5
22764,25626,5
22764,40896,5
22764,42797,5
22764,48044,5
22764,52213,5
22764,55969,5
22764,60718,5
22764,74420,5
22764,76699,5
22764,86024,5
22764,91434,5
22764,92736,5
22764,94148,5
22792,25371,5
22802,36985,5
22802,92746,5
22817,82483,5
22824,24524,5
22824,25546,5
22824,29397,5
22824,38383,5
22824,39972,5
22824,55839,5
22824,61175,5
22824,63642,5
22824,69979,5
22824,80387,5
22824,86761,5
22824,87836,5
22824,94893,5
22831,28168,5
22831,29319,5
22831,30139,5
22831,34930,5
22831,35064,5
22831,42232,5
22831,43862,5
22831,46512,5
22831,68183,5
22831,70266,5
22831,76341,5
22831,80061,5
22831,80761,5
22831,80889,5
22831,89573,5
22831,94033,5
22851,34267,5
22854,35611,5
22854,53183,5
22857,24631,5
22857,82592,5
22895,23097,5
22895,24447,5
22895,33348,5
22895,34553,5
22895,37295,5
22895,39201,5
22895,43259,5
22895,44332,5
22895,46028,5
22895,48687,5
22895,50887,5
22895,54313,5
22895,61900,5
22895,62464,5
22895,66150,5
22895,68046,5
22895,70238,5
22895,70623,5
22895,71688,5
22895,73627,5
22895,74239,5
22895,79497,5
22895,79510,5
22895,81882,5
22895,92580,5
22895,95349,5
22895,97011,5
22896,27080,5
22896,40950,5
22896,54081,5
22896,61811,5
22896,63237,5
22896,66432,5
22896,68122,5
22896,72522,5
22896,73968,5
22896,85770,5
22896,85803,5
22896,94760,5
22957,45814,5
22957,48551,5
22957,48788,5
22957,49168,5
22957,50322,5
22957,51851,5
22957,70249,5
22957,72868,5
22957,73386,5
22957,81986,5
22957,93844,5
22972,23109,5
22972,32231,5
22972,34587,5
22972,36517,5
22972,41135,5
22972,42797,5
22972,43910,5
22972,47300,5
22972,50272,5
22972,51347,5
22972,53458,5
22972,54153,5
22972,63333,5
22972,64513,5
22972,70163,5
22972,72008,5
22972,75384,5
22972,85830,5
22972,94714,5
22972,94848,5
22972,97458,5
22984,25388,5
22984,31195,5
22984,31373,5
22984,34911,5
22984,37373,5
22984,44704,5
22984,45619,5
22984,50814,5
22984,54129,5
22984,60355,5
22984,66424,5
22984,86791,5
22984,88058,5
22984,88395,5
22984,92570,5
22984,95674,5
22984,96659,5
22984,97203,5
23014,31954,5
23037,43307,5
23037,57979,5
23037,89840,5
23041,25775,5
23041,29706,5
23041,61236,5
23041,72113,5
23041,75161,5
23041,81160,5
23041,84953,5
23041,85574,5
23041,91678,5
23041,91874,5
23045,66333,5
23045,71520,5
23050,36587,5
23050,42238,5
23050,83677,5
23052,39451,5
23097,30361,5
23097,40618,5
23097,67582,5
23109,32957,5
23109,34624,5
23109,35164,5
23109,36517,5
23109,38098,5
23109,40238,5
23109,42797,5
23109,43910,5
23109,45031,5
23109,47300,5
23109,50272,5
23109,50549,5
23109,52105,5
23109,52842,5
23109,63333,5
23109,70163,5
23109,76635,5
23109,77395,5
23109,83155,5
23109,85510,5
23109,88880,5
23117,65286,5
23120,40583,5
23142,51122,5
23142,75204,5
23142,80426,5
23189,45583,5
23189,91527,5
23191,26901,5
23191,32503,5
23191,36681,5
23191,36941,5
23191,37983,5
23191,47832,5
23191,49091,5
23191,62299,5
23191,66123,5
23191,68618,5
23191,80889,5
23191,81690,5
23191,85176,5
23227,59206,5
23227,77588,5
23227,85030,5
23227,86257,5
23234,29410,5
23234,32465,5
23234,34763,5
23234,37701,5
23234,38992,5
23234,40609,5
23234,43351,5
23234,53931,5
23234,56042,5
23234,60646,5
23234,61567,5
23234,62104,5
23234,70358,5
23234,72491,5
23234,75792,5
23234,80981,5
23234,88729,5
23237,24953,5
23237,49669,5
23237,52504,5
23237,53597,5
23237,63237,5
23237,85175,5
23237,86206,5
23237,95729,5
23239,33151,5
23239,37692,5
23239,42419,5
23239,61745,5
23239,62098,5
23239,64334,5
23239,68825,5
23239,82394,5
23252,35780,5
23252,41315,5
23252,44281,5
23252,52095,5
23252,53329,5
23252,55130,5
23252,68909,5
23252,73764,5
23252,82093,5
23252,82853,5
23270,97482,5
23271,40335,5
23271,59736,5
23271,74816,5
23271,75072,5
23277,35111,5
23277,41802,5
23277,47206,5
23277,52491,5
23277,71351,5
23277,77775,5
23277,83619,5
23317,87290,5
23330,35926,5
23330,69631,5
23330,81400,5
23330,92270,5
23336,29101,5
23336,88066,5
23347,50186,5
23356,24656,5
23356,25224,5
23356,25946,5
23356,31887,5
23356,35457,5
23356,40375,5
23356,58181,5
23356,63878,5
23356,80608,5
23356,81690,5
23356,89956,5
23356,91353,5
23356,95837,5
23377,62075,5
23377,69914,5
23377,91337,5
23377,94314,5
23394,58474,5
23394,60594,5
23394,74883,5
23394,85729,5
23394,92742,5
23399,26004,5
23399,45198,5
23399,78178,5
23417,84907,5
23503,45343,5
23503,47854,5
23503,47919,5
23503,51036,5
23503,52755,5
23503,52834,5
23503,59098,5
23503,61591,5
23503,65617,5
23503,71191,5
23503,71523,5
23503,73236,5
23503,74399,5
23503,75076,5
23503,75695,5
23503,77378,5
23503,79642,5
23503,83000,5
23503,84541,5
23503,84627,5
23503,85080,5
23503,91268,5
23503,97179,5
23511,37926,5
23511,58662,5
23511,68236,5
23518,29889,5
23518,49871,5
23518,62759,5
23518,63663,5
23518,81738,5
23518,89499,5
23518,94086,5
23518,94554,5
23526,25957,5
23526,61352,5
23526,86241,5
23526,95198,5
23567,24378,5
23567,33191,5
23567,50021,5
23567,71850,5
23567,79961,5
23567,89739,5
23567,96308,5
23593,28702,5
23593,31367,5
23593,37258,5
23593,40591,5
23593,43256,5
23593,48231,5
23593,51951,5
23593,55853,5
23593,58469,5
23593,64647,5
23593,67770,5
23593,70800,5
23593,79308,5
23593,80845,5
23593,82581,5
23593,84044,5
23593,85039,5
23593,85476,5
23593,94019,5
23593,94748,5
23593,96710,5
23593,97059,5
23593,97457,5
23593,97766,5
23607,37978,5
23608,62143,5
23610,54684,5
23618,36200,5
23618,46926,5
23618,57290,5
23619,25986,5
23619,29101,5
23619,49208,5
23650,28732,5
23650,29450,5
23650,32922,5
23650,40214,5
23650,41940,5
23650,83174,5
23662,33292,5
23662,59831,5
23662,73044,5
23678,43719,5
23694,51122,5
23694,87365,5
23714,29436,5
23714,29766,5
23714,34190,5
23714,37926,5
23714,39265,5
23714,50761,5
23714,53902,5
23714,57459,5
23714,59098,5
23714,61591,5
23714,62139,5
23714,65617,5
23714,66632,5
23714,66801,5
23714,67830,5
23714,67867,5
23714,71191,5
23714,71523,5
23714,73251,5
23714,74705,5
23714,75695,5
23714,77329,5
23714,78457,5
23714,79881,5
23714,83000,5
23714,85080,5
23714,90945,5
23714,91268,5
23714,95222,5
23714,95299,5
23714,97122,5
23742,44526,5
23742,79065,5
23744,63454,5
23744,64367,5
23744,78710,5
23795,26491,5
23795,44161,5
23795,88431,5
23795,94068,5
23795,95117,5
23796,44165,5
23796,72879,5
23801,38488,5
23801,50945,5
23801,70017,5
23801,70470,5
23801,74272,5
23801,85120,5
23858,47570,5
23858,62159,5
23858,86357,5
23876,32947,5
23876,49208,5
23876,62139,5
23876,65825,5
23880,26195,5
23880,40024,5
23880,50276,5
23880,54081,5
23880,60989,5
23880,61699,5
23880,66778,5
23880,73893,5
23880,82553,5
23880,85087,5
23880,90490,5
23880,90994,5
23880,96368,5
23898,44802,5
23898,74181,5
23898,92451,5
23957,57660,5
23964,34103,5
23964,39289,5
23964,68241,5
23964,77395,5
23964,96104,5
23970,57690,5
24024,40335,5
24024,43478,5
24024,75072,5
24024,76533,5
24024,78775,5
24024,93537,5
24024,96372,5
24036,35488,5
24036,38586,5
24036,49148,5
24036,74216,5
24036,88880,5
24036,94237,5
24044,26145,5
24044,26193,5
24044,33183,5
24044,60646,5
24044,75414,5
24044,76992,5
24044,94360,5
24044,95807,5
24069,35478,5
24099,25621,5
24099,28844,5
24099,34973,5
24099,50464,5
24099,62228,5
24099,64006,5
24099,82329,5
24099,82394,5
24099,89064,5
24099,93049,5
24101,27093,5
24101,34123,5
24101,44311,5
24101,45853,5
24101,84111,5
24138,85881,5
24143,42146,5
24174,31164,5
24174,36078,5
24174,40209,5
24174,46322,5
24174,80854,5
24212,25567,5
24212,27080,5
24212,34150,5
24212,39587,5
24212,40493,5
24212,45855,5
24212,55389,5
24212,56113,5
24212,69411,5
24212,77202,5
24212,79411,5
24212,84214,5
24212,94414,5
24212,94559,5
24212,94626,5
24220,24723,5
24220,40188,5
24220,57330,5
24220,63596,5
24220,78525,5
24220,80749,5
24220,86172,5
24227,24257,5
24227,30179,5
24227,31858,5
24227,33183,5
24227,33199,5
24227,41352,5
24227,54070,5
24237,51441,5
24237,54404,5
24246,76196,5
24246,85323,5
24246,85997,5
24250,29352,5
24250,57330,5
24257,26862,5
24257,33183,5
24257,39727,5
24257,74082,5
24257,81354,5
24259,34507,5
24259,39176,5
24259,39800,5
24259,45846,5
24259,47997,5
24259,49664,5
24259,56042,5
24259,67185,5
24259,67501,5
24259,87176,5
24259,88729,5
24287,36412,5
24289,33160,5
24289,42166,5
24289,43066,5
24289,45612,5
24289,68351,5
24289,75543,5
24289,80420,5
24289,81321,5
24289,81777,5
24293,37073,5
24293,40258,5
24293,50062,5
24293,77631,5
24297,53434,5
24297,94408,5
24309,65750,5
24309,78129,5
24313,25560,5
24313,27954,5
24313,38383,5
24313,43176,5
24313,54086,5
24313,61238,5
24313,68475,5
24313,70787,5
24313,71705,5
24317,57433,5
24317,82214,5
24317,93643,5
24317,97489,5
24323,51213,5
24323,64531,5
24331,41354,5
24331,46710,5
24331,59762,5
24331,60192,5
24331,74216,5
24331,77378,5
24340,41979,5
24340,43307,5
24340,47395,5
24340,70857,5
24340,83151,5
24350,68126,5
24350,92680,5
24359,39397,5
24359,44635,5
24359,58438,5
24359,68011,5
24359,70004,5
24359,73646,5
24359,80412,5
24359,88653,5
24378,29314,5
24378,70143,5
24378,75270,5
24378,77631,5
24378,82740,5
24378,92742,5
24378,96818,5
24386,38837,5
24386,76479,5
24397,74634,5
24447,29916,5
24447,39201,5
24447,49548,5
24447,60074,5
24447,81051,5
24447,82205,5
24470,29309,5
24470,37354,5
24470,42626,5
24470,46068,5
24470,48208,5
24470,61876,5
24470,70721,5
24470,85005,5
24470,95261,5
24470,96049,5
24473,29386,5
24473,40609,5
24473,53931,5
24473,57911,5
24473,72491,5
24473,75792,5
24473,76861,5
24495,29291,5
24495,70121,5
24495,96818,5
24506,30179,5
24506,50745,5
24506,55029,5
24506,90721,5
24516,71562,5
24516,80635,5
24516,93525,5
24516,97194,5
24516,97458,5
24522,25224,5
24522,33016,5
24522,35067,5
24522,40922,5
24522,42240,5
24522,43418,5
24522,51870,5
24522,58314,5
24522,63892,5
24522,73374,5
24522,84744,5
24522,85760,5
24522,88194,5
24522,90209,5
24522,93121,5
24522,96240,5
24522,96271,5
24522,96390,5
24524,25910,5
24524,25957,5
24524,34466,5
24524,43517,5
24524,52283,5
24524,54764,5
24524,55643,5
24524,65556,5
24524,67630,5
24524,82605,5
24555,70680,5
24555,83345,5
24567,43000,5
24567,81313,5
24631,55705,5
24631,82592,5
24640,31260,5
24656,27369,5
24656,30442,5
24656,38615,5
24656,39176,5
24656,40377,5
24656,41476,5
24656,42781,5
24656,43762,5
24656,46512,5
24656,47206,5
24656,52127,5
24656,55124,5
24656,60638,5
24656,61811,5
24656,70498,5
24656,73313,5
24656,73941,5
24656,75041,5
24656,75076,5
24656,81294,5
24656,88715,5
24656,89393,5
24656,92512,5
24664,61200,5
24671,57117,5
24721,30259,5
24721,33016,5
24721,35067,5
24721,38026,5
24721,38098,5
24721,40922,5
24721,41940,5
24721,46795,5
24721,48017,5
24721,50272,5
24721,51870,5
24721,53688,5
24721,64130,5
24721,68859,5
24721,75698,5
24721,84744,5
24721,93121,5
24721,93906,5
24721,96271,5
24721,96326,5
24723,24791,5
24723,59151,5
24723,63072,5
24723,78525,5
24723,80749,5
24723,87025,5
24730,27663,5
24730,28260,5
24730,52686,5
24730,64938,5
24750,63888,5
24750,68046,5
24750,68394,5
24750,79100,5
24761,83894,5
24764,30380,5
24764,38685,5
24764,45238,5
24764,55969,5
24764,57036,5
24764,70504,5
24764,79197,5
24764,80419,5
24764,93205,5
24769,36999,5
24769,47700,5
24769,56168,5
24769,56441,5
24769,59751,5
24769,60125,5
24769,61402,5
24769,62007,5
24769,72789,5
24769,77829,5
24769,78018,5
24769,80625,5
24782,26210,5
24782,30861,5
24782,37701,5
24782,69978,5
24782,74134,5
24782,91478,5
24786,29569,5
24786,44161,5
24786,45237,5
24786,71698,5
24786,79690,5
24786,88480,5
24786,93312,5
24791,42032,5
24791,42805,5
24791,47220,5
24791,48754,5
24791,53033,5
24791,59604,5
24791,75919,5
24791,79228,5
24791,80412,5
24791,80985,5
24791,87844,5
24795,26639,5
24795,30739,5
24795,36804,5
24795,38383,5
24795,38463,5
24795,47028,5
24795,50236,5
24795,58868,5
24795,59054,5
24795,61367,5
24795,61892,5
24795,65556,5
24795,68685,5
24795,69683,5
24795,69760,5
24795,75395,5
24795,77021,5
24795,82853,5
24817,68394,5
24817,88737,5
24828,28810,5
24828,30259,5
24828,40404,5
24828,40497,5
24828,41315,5
24828,42623,5
24828,45959,5
24828,52095,5
24828,52669,5
24828,52942,5
24828,53329,5
24828,55130,5
24828,59550,5
24828,67613,5
24828,68375,5
24828,68859,5
24828,68909,5
24828,73764,5
24828,76172,5
24828,77329,5
24828,77915,5
24828,80384,5
24828,80669,5
24828,82093,5
24828,89103,5
24828,90004,5
24828,95594,5
24910,46954,5
24911,29193,5
24953,34553,5
24953,52127,5
24953,56574,5
24953,58088,5
24953,73731,5
24953,80405,5
24953,86206,5
24953,86311,5
24953,90124,5
24953,94511,5
24953,95729,5
24953,97011,5
24973,72744,5
24973,95026,5
24975,27876,5
24975,38615,5
24975,56999,5
24975,75630,5
24975,75693,5
24975,77371,5
24975,81740,5
24975,91742,5
24994,40895,5
24994,74672,5
24994,75805,5
24994,88729,5
25008,26145,5
25008,26484,5
25008,33183,5
25008,39451,5
25008,44217,5
25008,55602,5
25008,58208,5
25008,71069,5
25008,75414,5
25008,95807,5
25013,57359,5
25026,25272,5
25032,33952,5
25032,34894,5
25032,50933,5
25032,60039,5
25032,65558,5
25032,67327,5
25032,78689,5
25043,30165,5
25043,39176,5
25043,46512,5
25043,70041,5
25043,71980,5
25043,78257,5
25043,86779,5
25045,59434,5
25053,31970,5
25065,26607,5
25065,29685,5
25065,51951,5
25065,60037,5
25065,69954,5
25065,73047,5
25065,73507,5
25065,85832,5
25065,91195,5
25065,94313,5
25065,94748,5
25065,96710,5
25079,26102,5
25079,30367,5
25079,31408,5
25079,37325,5
25079,38848,5
25079,40469,5
25079,40868,5
25079,42319,5
25079,43561,5
25079,45139,5
25079,45192,5
25079,45557,5
25079,45830,5
25079,46344,5
25079,51032,5
25079,55029,5
25079,56508,5
25079,57433,5
25079,57700,5
25079,60718,5
25079,63327,5
25079,65049,5
25079,70206,5
25079,78210,5
25079,78725,5
25079,80061,5
25079,82164,5
25079,88825,5
25079,89406,5
25079,89504,5
25079,92736,5
25079,93205,5
25079,93995,5
25079,94690,5
25079,95258,5
25091,46908,5
25091,63941,5
25091,64772,5
25091,75255,5
25092,40564,5
25092,85518,5
25108,52539,5
25108,57688,5
25108,64738,5
25108,80447,5
25108,97300,5
25130,25224,5
25130,26566,5
25130,30012,5
25130,33292,5
25130,33348,5
25130,36517,5
25130,37434,5
25130,41979,5
25130,50833,5
25130,63618,5
25130,67680,5
25130,71140,5
25130,71974,5
25130,73044,5
25130,74700,5
25130,74953,5
25130,76389,5
25130,77602,5
25130,86819,5
25130,87178,5
25130,90988,5
25130,96390,5
25136,46718,5
25136,68212,5
25139,52686,5
25157,27428,5
25157,37086,5
25157,43155,5
25157,43806,5
25157,50674,5
25157,62430,5
25157,62778,5
25204,66318,5
25211,79696,5
25224,28646,5
25224,29443,5
25224,30631,5
25224,31336,5
25224,31707,5
25224,34158,5
25224,35067,5
25224,36654,5
25224,38026,5
25224,40514,5
25224,40565,5
25224,41135,5
25224,44096,5
25224,44815,5
25224,45031,5
25224,46795,5
25224,50745,5
25224,51870,5
25224,51988,5
25224,52842,5
25224,53688,5
25224,57282,5
25224,58291,5
25224,58728,5
25224,63878,5
25224,65353,5
25224,66575,5
25224,68919,5
25224,70002,5
25224,75384,5
25224,77489,5
25224,79462,5
25224,81594,5
25224,84841,5
25224,86077,5
25224,86819,5
25224,92946,5
25224,94161,5
25224,95130,5
25224,96507,5
25229,74816,5
25229,78775,5
25239,83798,5
25272,25638,5
25272,30838,5
25272,35693,5
25272,38512,5
25272,39500,5
25272,44190,5
25272,46203,5
25272,49759,5
25272,55729,5
25272,56732,5
25272,59206,5
25272,59573,5
25272,63603,5
25272,81910,5
25272,89956,5
25323,36987,5
25323,38727,5
25323,39352,5
25323,55969,5
25323,64461,5
25323,79197,5
25326,76838,5
25326,88816,5
25328,27186,5
25328,35441,5
25328,46460,5
25328,53273,5
25328,55479,5
25328,60677,5
25328,68817,5
25328,71920,5
25328,90001,5
25328,90124,5
25342,49854,5
25342,54556,5
25361,27518,5
25361,35223,5
25361,44162,5
25361,52498,5
25361,54026,5
25361,84493,5
25361,95513,5
25362,29450,5
25362,34150,5
25362,40493,5
25362,46710,5
25362,62895,5
25362,68011,5
25362,77202,5
25362,94414,5
25362,94559,5
25362,95261,5
25366,64017,5
25366,94039,5
